decision_id,label,default,v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11,v12,v13,v14,v15,v16,v17,v18,v19,v20,v21,v22,v23,v24,v25,v26,v27,v28,v29,v30,v31,v32,v33,v34,v35,v36,v37,v38,v39,v40,v41,v42,v43,v44,v45,v46,v47,v48,v49,v50,brand,carrier,device_name,gms_version,manufacturer,network_type,screen_height,screen_width,screen_dpi
d659bc1e-45a9-4176-8df2-bdf9d0dd0f76,modeling,0,0,82937.44,10041.21,0,109,34498,0,0,1,0,5050.08,1506.57,0,670.05,18272,1,0.71,0,0,0,0,0,275702.36,32184.33,0,0,0.77,275702.36,0,82937.44,1.25,0.85,0,0,0,0,15,2711.823716,17843.79,0,31189.08,0,3717.89,0,0,317,0,4394.76,0,0,OnePlus,airtel,OnePlus HD1901,20.50.16 (120400-351607135),OnePlus,Wifi,2218,1080,xhdpi
ef7e2ca7-1983-4628-9984-dc5f659b6441,modeling,0,1,7973.12,7547.21,0,129,17156.47,0,0,0,0,1579.67,465.27,0,2362.17,809.9,5,1.48,0,0,0,0,0,53826.35,0,0,0,1.94,85143.88,0,6866.8,0.72,1.31,0,0,0,0,0,5226.518428,8723.63,0,15685.19,0,267.26,1,0,0,0,3490.8,0,0,Redmi,Jio 4G,Xiaomi M2006C3LII,20.50.16 (120306-351607135),Xiaomi,Unknown_0,1449,720,xhdpi
f3dbd39f-45a0-4adc-aea6-535bd8f728d1,modeling,1,6,3607425.94,39.86,0,341,377674.66,0,0,2,0,603472,18034.23,0,78.39,29871,62,1,0,1,0,0,0,3318297.64,259610,0,0,,3318297.64,0,3607425.94,11.37,0.92,0,0,0,39,39,20967.79709,192037.96,0,192037.96,1,120247.53,5,40749.5,0,0,17246.45,0,0,,,,,,,,,
061ad389-3aaf-4322-8b98-611d8553e8f4,modeling,0,2,230704.31,8956.74,0,51,80926.08,1,0,1,0,12272.73,1788.92,0,2311,9089.55,3,0.91,0,0,0,0,0,327372.54,36766.16,0,1,,327372.54,0,230704.31,1.16,0.97,,0,0,2,9,81.501481,41148.85,0,133634.09,0,7690.14,1,307552,,1,9489.06,,0,vivo,IND airtel,Vivo 1723,20.45.16 (100408-344294571),vivo,4G,2075,1080,xxhdpi
08a8bc66-a2fe-4295-9b28-60acc175315b,modeling,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1c00897b-e055-4cbf-89dd-8544cb3abe6c,modeling,0,0,84206.88,10233.25,0,61,101459,0,0,0,530000,15980.56,1984.46,0,1215.11,252,10,1.63,0,0,0,0,0,341172.11,38900,2,0,8.13,361172.11,0,84206.88,0.49,1.01,0,0,0,3,8,,51589.32,0,51653.22,0,2806.9,0,0,0,0,18452.4,0,0,,,,,,,,,
1e70570d-f90d-410f-aa7b-80b556f74257,modeling,0,0,4110.23,9143.61,0,80,8246.92,1,0,2,0,5282.67,348.56,0,4246.92,8246.92,4,2.97,0,0,0,0,0,41472.89,0,0,0,3.98,303763.34,0,36255.12,0.2,10.37,,0,0,1,2,6536.223404,41234.6,0,30292.13,0,1208.5,0,0,0,0,4000,,0,samsung,airtel,Samsung SM-A260G,19.2.75 (110304-269183835),samsung,Unknown,888,540,hdpi
1f872f66-ea98-4c7c-a5f7-0608d0e6b62d,modeling,0,1,6222.25,1414.08,0,15,376635.47,0,0,1,0,6086.33,631.47,0,1837.78,345075.97,4,1.03,0,0,0,0,0,115558.56,0,0,0,1.06,115558.56,0,6222.25,0.14,4.31,0,0,0,0,0,2708.736107,1412383.01,0,105166.76,0,264.49,0,0,0,0,14829,0,0,vivo,Jio 4G,Vivo 1804,20.50.16 (120408-351607135),vivo,Unknown_0,2141,1080,xxhdpi
20518d02-68bd-442c-9ca7-3a9d19c5a4d3,modeling,1,0,51819.37,25.72,0,25,60907.02,0,0,1,0,6771.16,456.25,2,48.02,662.87,7,1.9,0,0,0,0,0,83493.93,0,0,0,,83493.93,0,51819.37,0.93,0.85,0,0,0,0,0,,32628.76,0,32628.76,0,3646.55,0,0,0,0,7588.6,0,0,vivo,Jio 4G,Vivo 1906,20.36.15 (100406-333172415),vivo,4G,1404,720,xhdpi
254975ab-12ee-41ef-a9de-09d6bdb9725d,modeling,0,0,25100.38,128.38,0,93,22136.46,2,0,8,0,17916.67,826.69,0,2.83,3057.24,36,0.91,0,0,0,0,0,98086.71,0,0,0,1.06,191833.45,0,20252.37,0.33,1,,0,0,0,0,4204.225334,11858.82,0,12596.94,0,675.08,0,0,0,0,4414.54,,0,Nokia,airtel,HMD Global Nokia 6.1 Plus,20.47.14 (120400-349456378),HMD Global,Unknown_0,2065,1080,xhdpi
34942c8a-d1e5-43e6-b292-acfe9ba6f94c,modeling,1,7,4834660.45,136138.55,0,327,542944,0,0,3,40000,459986.08,28055.59,0,56390.21,92951,39,0.99,0,0,0,0,0,5134173.13,130123,2,0,,5134173.13,0,4834660.45,9.91,0.97,,0,0,45,49,387.758136,276073.22,0,745933.74,0,161155.35,2,54089.5,0,0,35621.65,,0,7e4d22a0ca0244f7,,277b937fcb7fac61 7e4d22a0ca9bf499,20.36.15 (120400-333172415),277b937fcb7fac61,4G,1423,720,hdpi
3e1b561d-2e07-4b28-900d-f4b65ac17abe,modeling,0,0,41752.19,108.88,0,128,10485.42,0,0,1,25942,5194.87,891.22,0,33.12,1648.27,12,0.62,1,0,0,0,0,163983.86,900,1,0,2.68,163983.86,0,41752.19,1.49,1.02,0,1,0,4,14,1552.157218,10485.42,0,12640.6,0,1877.23,0,0,0,0,1055.43,0,0,vivo,airtel,Vivo 1935,20.50.16 (120408-351607135),vivo,Unknown_0,2115,1080,xxhdpi
40b114a8-db9a-4951-a4ab-b269b9bcc4b9,modeling,0,,33027.07,157326.74,1,29,164160.45,0,0,2,0,17520.6,1419.57,1,114765.99,119760.45,15,1.31,0,0,0,0,0,161574.21,0,0,0,1.09,288249.83,0,28043.73,0.13,1.44,,0,0,0,0,134.264609,164160.45,0,185645.36,0,1059.43,,,0,0,4859.38,,0,vivo,Jio 4G,Vivo 1818,20.45.16 (120408-344294571),vivo,Unknown_0,2214,1080,xxhdpi
63a24810-ea71-47f5-ba2a-0c7b73493192,modeling,0,1,187568.42,1032.56,0,121,22660.21,1,0,1,60000,666.67,3117.03,0,1119.3,22.33,1,0.4,0,0,0,0,0,573534.17,10772.06,2,0,0.43,573534.17,0,187568.42,1.34,1.02,0,0,0,0,0,33903.62611,22660.21,0,107443.43,0,6252.28,0,0,0,0,1755.72,0,0,,,,,,,,,
6a806aad-466f-4c52-aa01-23222863302c,modeling,0,0,41720.74,48455.7,1,24,56837,0,0,1,5000,652.17,2150.82,0,836,837,2,2.46,0,0,0,0,0,317999.5,50000,1,0,,393599.5,0,41720.74,0.15,2.2,0,0,0,2,2,,32790.58,0,111761.16,0,1390.69,0,0,0,0,22875.25,0,0,samsung,JIO 4G | Jio 4G,Samsung SM-M305F,20.36.15 (120400-333172415),samsung,Unknown_0,2131,1080,xhdpi
6da8a6df-53c2-4d7d-8380-2548da3daada,modeling,1,3,68218.35,621.71,0,84,97836.56,0,0,2,0,803.33,1863.79,0,0,5,8,0.5,0,0,0,0,0,334559.77,11569.7,0,0,9.7,633444.3,0,57814.93,0.26,0.83,0,0,0,0,8,14660.21492,1467548.4,0,26464.86,0,2106.16,0,6896.4,0,0,,0,0,943a681d922e77b,,638b5f4f86dfed5d 943a681d9bc971d,20.33.15 (100300-330018294),638b5f4f86dfed5d,Wifi,1920,1080,xhdpi
70d9a12a-3027-4ba4-a661-a8810c63060d,modeling,0,0,40335.13,2413.11,0,183,48001,0,0,1,0,16017.83,1299.49,0,399.58,399.58,165,1.69,0,0,0,0,0,126212.76,49,0,0,1.42,697159.82,0,52151.07,0.47,1.21,0,0,0,0,4,2061.056517,24407.29,0,41179.98,0,1738.37,0,0,0,0,4961.62,0,0,samsung,Jio 4G,Samsung SM-A505F,20.50.16 (120400-351607135),samsung,Unknown,2218,1080,xhdpi
76559b03-23a7-4797-9c02-eb972580429a,modeling,0,0,14916.59,4.5,0,40,4017,0,0,1,4500,7316.34,153.86,2,3,1375,3,1.18,0,0,0,0,0,28156.99,100,1,0,,28156.99,0,14916.59,0.98,1.38,,0,0,2,4,5224.817394,2042.54,0,3460.5,0,497.22,0,0,0,0,1078.5,,0,samsung,Airtel | airtel,Samsung SM-A315F,20.47.14 (120400-349456378),samsung,Unknown_0,2195,1080,xhdpi
7fba9257-69a7-4ae4-945e-77f8798d878b,modeling,0,6,149645.65,1490.1,0,70,58993.66,0,0,1,25000,8587.98,2326.72,1,213.56,9618,0,1.31,0,1,0,0,0,425789.89,1775,1,0,39.92,425789.89,1,149645.65,1,1.22,0,0,0,2,6,1575.714279,30513.96,0,54509.49,1,4988.19,1,492.5,,0,3753.33,0,0,realme,airtel,Realme RMX1992,20.47.14 (120408-349456378),realme,Unknown_0,2264,1080,xxhdpi
82c65f05-9171-4d46-8741-1c85c2a0d4d6,modeling,0,,205155.62,1245.02,0,147,,1,0,2,0,29323.36,5647.97,0,77.68,10358,1,0,0,0,0,0,0,400137.61,0,0,0,,1033577.86,0,205155.62,1.11,1.25,0,0,0,0,0,2537.387211,,0,39140.54,0,6838.52,,,0,0,,0,0,samsung,airtel,Samsung SM-A505F,20.47.14 (120400-349456378),samsung,Wifi,2131,1080,xhdpi
8dcaaa03-c57c-43d2-863d-6d5f937f70a4,modeling,0,,65346.3,8533.17,0,35,72519.71,0,0,1,0,5783.13,1563.09,0,310,3819,1,2.08,0,0,0,0,0,286046,0,0,0,,286046,0,65346.3,0.66,1.58,0,0,0,0,0,4948.127963,36874.43,0,47719.65,0,3411.16,,,,0,7744.8,0,0,Redmi,Jio 4G,Xiaomi Redmi Note 8 Pro,21.02.14 (120400-352619232),Xiaomi,Unknown_0,2134,1080,xhdpi
95923dd6-362d-42f7-9688-481029ac9e8b,modeling,0,0,17285.02,102.5,,76,12713.25,,,,0,550.46,693.56,,25,3278,1,1.44,0,0,0,0,0,127615,6950,0,0,4.91,127615,,17285.02,0.96,2.03,,0,0,0,0,3984.058407,12713.25,0,10569.93,0,794.97,0,0,,0,3676.33,,0,samsung,Idea,Samsung SM-M315F,20.50.16 (120400-351607135),samsung,Unknown_0,2131,1080,xhdpi
983758d4-e2a5-4f41-837e-2f316177843c,modeling,1,7,269512.92,3,0,69,60653.52,0,0,0,25087.1,8140.42,2685.41,0,5,-1636.84,0,1.7,0,0,0,0,0,491429.51,28050,3,0,,491429.51,0,269512.92,3.29,1.07,0,0,0,4,4,4915.543092,36392.11,0,36392.11,0,21817.71,6,5428.5,0,0,7912.72,0,0,realme,airtel,Realme RMX1911,20.42.17 (120406-342117392),realme,Unknown_0,1456,720,xhdpi
a18f2cfa-a00e-4dbb-9543-5325f0221ecb,modeling,0,0,60156.25,7779.92,0,191,15945.6,0,0,1,0,0,1983.55,0,6722.9,4722,45,0.25,0,0,0,0,0,118013.7,0,0,0,0.09,1138646.24,0,86757.94,0.23,1.73,0,0,0,0,0,2089.117718,8107.93,0,105165.2,0,2891.93,0,0,0,0,1689.33,0,0,Xiaomi,Jio 4G,Xiaomi Redmi Note 3,18.3.82 (040408-260264002),Xiaomi,Wifi,1920,1080,xxhdpi
ca7a56c1-2896-436f-8851-cd4b542f6e28,modeling,0,0,26331.52,6150.85,,44,29697.25,,,,0,12608.31,1090.82,,874.25,2588.68,21,1.28,0,0,0,0,0,198721.58,12697,0,0,3.07,200120.58,,14284.4,0.13,1.53,,0,0,0,0,16599.20601,15100.3,0,49232.54,0,476.15,0,0,,0,4675.8,,0,Sony,Vi India,Sony G8142,20.50.16 (100408-351607135),Sony,4G,1776,1080,xxhdpi
d9c88455-551e-4c8f-809c-ac4e85ee597c,modeling,0,1,296615.79,36.05,0,82,259549.32,0,0,1,0,0,1793.87,2,68.5,125958,0,1.93,0,0,0,0,0,330071.9,7426,0,0,,330071.9,0,296615.79,2.93,0.58,0,0,0,0,0,925483.4351,136604.91,0,136604.91,0,20480.61,1,0,,0,6371.13,0,0,vivo,Vi India,Vivo 1820,20.39.15 (040406-335085812),vivo,4G,1436,720,xhdpi
e09b8a40-02b2-442b-ade4-1d7f28b8f193,modeling,0,,8723.41,7385.88,0,90,20675,0,0,1,,4110.84,270.41,0,0,7450,10,1.99,,,0,,0,44454.9,,,0,7.47,49754.9,0,8723.41,0.9,1.6,0,,,0,0,,10512.71,0,26235.53,,290.78,,,0,0,1012.38,0,,xiaomi,Jio 4G,Xiaomi Redmi 6A,21.02.14 (100306-352619232),Xiaomi,4G,1344,720,xhdpi
e5fb2ad9-f2b3-40ab-a1c6-de3757c80bfe,modeling,1,,70863.27,30829.85,,44,58818.6,,,,0,46039.29,1459.18,,20352.6,694,34,0.83,0,0,0,0,0,268489.44,0,0,0,1.69,268489.44,,70863.27,0.54,1.01,,0,0,0,0,9261.758028,30423.41,0,69340.09,0,3226.3,,,,0,5007.14,,0,vivo,Jio 4G,Vivo 1935,20.45.16 (120408-344294571),vivo,Unknown_0,2115,1080,xxhdpi
fc78d5e7-ab1c-4658-a113-64aca3593e59,modeling,0,,76117.39,1404.05,0,85,27045.53,0,0,1,,682.56,1776.6,0,418.05,91.53,9,1.93,,,0,,0,289321.5,,,0,5.36,325118.5,0,76117.39,0.71,1.03,0,,,0,0,10070.55583,13751.96,0,21964.17,,2537.25,,,0,0,9818.18,0,,xiaomi,Jio 4G,Xiaomi Redmi Y2,20.45.16 (100306-344294571),Xiaomi,4G,1344,720,xhdpi
121414de-9940-4b92-bb99-02b4ac05490b,modeling,1,0,269345.2,355.7,0,63,20047.12,0,0,3,0,30272.73,3535.24,1,25.12,37.12,25,0.12,0,0,0,0,0,646949.22,2470,0,0,0.09,646949.22,0,269345.2,0.79,0.66,0,0,0,0,1,,10551.12,0,154998.29,0,12344.99,0,0,0,0,1916.33,0,0,OPPO,Jio 4G,OPPO CPH1989,20.42.17 (120408-342117392),OPPO,Unknown,2208,1080,xxhdpi
25dc4f29-9d98-4ca4-b22f-47a9366f59cc,modeling,1,6,3328032.38,16957.32,0,355,542944,0,0,3,15000,295729.27,33671.81,0,31653.66,80390,56,1.9,0,0,0,0,0,6161941.44,201871,1,0,,6161941.44,0,3328032.38,13.15,0.97,0,0,0,61,61,752901.1153,290862.86,0,290862.86,0,234194.87,3,43975.5,0,0,41929.27,0,0,943a681d922e77b,,638b5f4f86dfed5d 943a681d9bc971d,20.36.15 (100300-333172415),638b5f4f86dfed5d,Wifi,1920,1080,xhdpi
2695065e-365e-4ebb-b99a-3a28b0cda30e,modeling,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,411.431335,,,,,,,,,,,,,samsung,Jio 4G,Samsung SM-A505F,20.50.16 (120400-351607135),samsung,Unknown_0,2131,1080,xhdpi
39306145-48ef-48e6-b946-ca8e21806849,modeling,1,0,42159.83,465.92,1,272,27275,0,0,3,1598.6,20270.24,1471.42,1,129,3353,47,1.52,0,0,0,0,0,151386.1,6022,1,0,1.73,631376.21,0,44046.91,0.7,1.11,,0,0,1,3,14787.54834,13868.64,0,18093.94,0,1560.57,0,18.44,0,0,3404.17,,0,vivo,airtel,Vivo 1802,20.42.15 (040406-340492180),vivo,4G,1436,720,xhdpi
3f6861af-8d4c-4b23-8cfa-59e9fd8aca7a,modeling,0,0,64966.48,23878.2,0,32,105606.02,0,0,1,0,1916.67,2114.02,0,8595.32,7123.22,2,2.57,0,0,0,0,0,179188.78,0,0,0,2.32,386864.78,0,50649.77,0.16,2.23,0,0,0,0,0,5813.680784,58670.01,0,73889.94,0,1940.31,0,0,0,0,2002,0,0,Xiaomi,Jio 4G,Xiaomi Redmi 4,20.45.16 (040406-344294571),Xiaomi,4G,1280,720,xhdpi
41fa1825-c59b-4a2f-b125-d5a107e0398b,modeling,1,1,1061228.4,275.95,0,464,125540.25,0,0,1,15000,16178.55,22940.97,0,135,20941,12,0.18,1,0,0,0,0,4221137.74,16015,2,0,0.21,4221137.74,1,1061228.4,5.21,1,0,1,0,0,0,381.911724,125540.25,0,202236.93,0,47298.19,1,567,456,0,6188.86,0,0,vivo,airtel,Vivo 1907,20.47.14 (100408-349456378),vivo,4G,2141,1080,xxhdpi
4bad3198-f22c-4683-b220-03a505669f61,modeling,1,0,12249.11,2293.36,0,51,14141.47,0,0,1,30012,722.48,471.26,1,220,1146,1,0.78,0,0,0,0,0,67212,0,1,0,0.54,86712,0,12249.11,0.47,1.18,0,0,0,0,0,,7442.88,0,12822.36,0,520.68,0,0,0,0,2.75,0,0,samsung,airtel,Samsung SM-G610F,20.33.15 (040308-330018294),samsung,Unknown,1920,1080,xxhdpi
4e742390-9c89-4850-8434-78b340d69aba,modeling,0,6,45030.81,137.26,0,163,20000,0,0,1,0,2215.54,802.92,1,0,549,0,1.69,0,0,0,0,0,146934.41,0,0,1,69.52,146934.41,0,45030.81,2.2,1.32,0,0,0,0,0,849780.425,10344.83,0,15091.64,0,1501.03,0,4778,0,1,19840.5,0,0,samsung,Jio 4G,Samsung SM-M215F,20.50.16 (120400-351607135),samsung,Unknown_0,2131,1080,xhdpi
58599779-150a-48d3-826f-f9010bb625e3,modeling,0,,330729.27,67.92,0,17,242141.05,0,0,0,,2172.41,3149.03,0,129.05,62046,0,1.93,,,0,,0,576272.94,,,0,,576272.94,0,330729.27,0.61,0.9,565,,,7,7,25000.67721,127442.66,0,127442.66,,22836.07,,,565,0,37974.09,565,,samsung,Vodafone IN,Samsung SM-M305F,20.45.16 (120400-344294571),samsung,Wifi,2131,1080,xhdpi
5e631875-4ee8-44cb-bc72-af70fcac16f8,modeling,0,0,145102.38,4918.79,0,210,68884,0,0,1,0,0,1435.98,0,5926,20054,0,1.24,0,0,0,0,0,262784.53,28275,0,0,,262784.53,0,145102.38,3.5,0.91,0,0,0,0,0,533835.9549,35025.76,0,34848.9,0,4836.75,0,0,0,0,4365.51,0,0,samsung,VIL,Samsung SM-M015G,20.04.14 (120306-294335909),samsung,Unknown_0,1365,720,xhdpi
62317dca-a52d-4839-a7c4-00a9e56bf8a8,modeling,0,1,26206.68,6854.86,0,137,17720,0,0,2,0,17885.5,908.14,1,2350,2327,38,0.89,1,0,0,0,0,92234.37,33883,0,0,1.02,166189.19,0,23010.74,0.78,1.42,,1,0,0,0,60706.7268,9165.52,0,22187.21,0,898.51,1,0,588,0,9043.5,,0,Xiaomi,airtel,Xiaomi Redmi 7A,20.45.16 (100306-344294571),Xiaomi,4G,1344,720,xhdpi
6d5cef40-4539-43d0-9829-13c7968b5eea,modeling,0,1,84829.14,786.87,0,179,21414.39,0,0,2,5000,10035.4,1907.98,0,45,420,3,0.39,0,0,0,0,0,349159.88,218,1,0,0.53,349159.88,0,84829.14,2.16,1.09,0,0,0,0,0,635.200917,10888.67,0,30772.92,0,3849.68,1,0,,0,1062.25,0,0,xiaomi,Jio 4G,Xiaomi Redmi Note 6 Pro,20.47.14 (100400-349456378),Xiaomi,4G,2062,1080,xhdpi
786037c9-5dee-4114-9014-0302ac246ca9,modeling,1,1,14777.46,38165.23,0,35,11332.93,0,0,3,4000,96.17,702.68,0,378.09,1832.93,2,0.6,0,0,0,0,0,128412.74,3300,1,0,1.74,128589.74,0,12849.97,0.2,4.52,0,0,0,0,0,,6071.21,0,63449.43,0,500.93,0,0,,0,1971.3,0,0,xiaomi,airtel,Xiaomi Redmi Note 8,20.45.16 (100400-344294571),Xiaomi,Wifi,2130,1080,xhdpi
7f7580f4-928c-4f2b-bb54-5fbfb1f5bd9d,modeling,1,,0,1917.98,0,3,,0,0,1,0,0,14.13,0,,11060.36,0,,0,0,0,0,0,0,0,0,0,,2600,0,0,0.02,,0,0,0,0,0,2343.637717,,0,2351.51,0,0,,,0,0,,0,0,xiaomi,Jio 4G,Xiaomi Redmi Note 5 Pro,20.33.15 (100400-330018294),Xiaomi,4G,2030,1080,xhdpi
86cca5d2-ae3e-4f67-b746-6be677762896,modeling,0,2,161962.37,3359.1,1,323,25388,0,0,2,0,70503.31,5406.14,0,952.99,43,101,0.64,0,1,0,0,0,526957.07,12975.3,0,0,0.47,1752302.33,0,155035.82,0.91,1.02,0,0,0,6,24,4278.329976,12909.15,0,99430.95,1,5543.25,0,0,0,0,11966.77,0,0,samsung,Jio 4G,Samsung SM-G610F,20.50.16 (040308-351607135),samsung,4G,1920,1080,xxhdpi
90c9bf06-174a-484a-89bc-015a57d69912,modeling,0,0,6473.89,1962.76,0,24,10186,0,0,0,0,7363.61,249.21,0,154.2,4221,0,1.69,0,0,0,0,0,45604.6,0,0,0,11.59,45604.6,0,6473.89,0.31,1.96,0,0,0,0,0,2694.37592,6236.33,0,8794.48,0,298.79,0,0,0,0,2496.8,0,0,Realme,Vi India,Realme RMX1941,20.47.13 (100406-344095733),realme,4G,1420,720,xhdpi
91fd9ba5-f43d-48de-a370-2a79d083e1cb,modeling,1,1,56080.82,39.91,0,56,23557.25,2,0,0,0,4216.67,1831.57,1,11.1,1732.8,0,0.79,1,0,0,0,0,242737.5,45,0,0,1.19,346232.9,0,37640.94,0.2,1,0,1,0,0,5,,11978.26,1,13005.95,0,1254.7,0,0,0,0,5528.56,0,0,vivo,Vodafone IN,Vivo 1802,20.42.65 (040406-342934990),vivo,4G,1436,720,xhdpi
944a715f-b252-48a3-871f-4cd246a15832,modeling,0,,20051.91,299.42,0,7,19439.4,0,0,1,,9870.23,474.16,1,38.1,1810.4,6,2.02,,,0,,0,65259.2,,,0,4.23,86771.9,0,20051.91,0.05,0.98,0,,,0,0,3904.024579,12149.62,0,13838.88,,668.4,,,0,0,10833,0,,vivo,Vi India,Vivo 1814,20.47.14 (040406-349456378),vivo,Wifi,1436,720,xhdpi
9e58b20d-88f0-4dd8-9d66-7e474b5e192a,modeling,0,18,848411.83,1130.06,0,258,85328,0,0,3,51458.38,228541.27,5033.73,1,8.07,0.03,44,1.11,0,1,0,0,0,926206.93,158120.02,2,0,,926206.93,0,848411.83,7.59,0.96,,0,0,17,20,14924.72174,85328,1,88187.27,1,28280.39,7,41557.48,0,0,8507.14,,0,,,,,,,,,
a4576aba-ae26-454c-aa03-326f75eabcad,modeling,0,5,13985.68,586.7,0,41,601269.11,0,0,1,0,3666.67,2934.6,0,7,8118,6,2.87,0,0,0,0,0,533420.39,20000,0,0,660.91,534097.39,0,12340.31,0.24,6.48,,0,0,1,1,426.684229,311001.26,0,92251.94,0,482.26,0,0,0,0,9950.25,,0,xiaomi,Jio 4G,Xiaomi Redmi Note 8,20.50.16 (100400-351607135),Xiaomi,4G,2130,1080,xhdpi
b2d7b50b-73b0-4a12-b74c-bf61f6931ae1,modeling,0,0,83830.33,7439.67,0,78,41245.85,0,0,1,0,15769.5,3272.06,0,167.1,7410.35,14,0.35,0,0,0,0,0,207541.4,76696,0,0,0.11,1337219.2,0,47512.26,0.12,0.95,0,0,0,0,1,10899.31852,21708.34,1,38027.13,0,1645.61,0,0,0,0,7125.25,0,0,OPPO,JIO 4G,OPPO CPH1609,20.50.16 (040408-351607135),OPPO,4G,1920,1080,xxhdpi
b92036ab-2fea-4d34-8f16-a729a4229f26,modeling,1,6,3215542,16659.82,0,349,542944,0,0,3,15000,268544.29,33372.09,0,31653.66,123441,51,1.93,0,0,0,0,0,6107093.23,93987,1,0,,6107093.23,0,3215542,12.46,0.98,0,0,0,62,62,752678.5136,285760,0,285760,0,222025.52,3,43975.5,0,0,41126.76,0,0,943a681d922e77b,,638b5f4f86dfed5d 943a681d9bc971d,20.36.15 (100300-333172415),638b5f4f86dfed5d,4G,1920,1080,xhdpi
bf9e6b10-adbe-4298-809f-b629d908d00d,modeling,0,2,8773.83,20082.6,0,119,24897.5,0,0,1,0,497.17,302.9,0,5477.5,5827.5,2,1.2,1,0,0,0,0,53339.25,850,0,0,2.1,60431.25,0,6050.92,0.52,3.01,0,1,0,0,0,1015.522901,12659.75,0,39418.44,0,227.89,0,355,0,0,276.56,0,0,samsung,Jio 4G,Samsung SM-G615F,20.50.16 (040300-351607135),samsung,4G,1920,1080,xhdpi
e41ce61f-508e-40ef-8fa2-fbaeec8598f2,modeling,0,0,32383.52,21100.85,0,107,121513.52,0,0,0,60700,37750,1573.18,0,1227,108488,40,1.07,1,0,0,0,0,147120.2,1813,1,0,1.05,370263.03,0,26158.63,0.38,1.1,0,1,0,0,0,12702.53917,62851.82,0,39952.04,0,871.95,0,0,0,0,8259.57,0,0,OPPO,Vodafone IN,OPPO CPH1803,20.36.15 (040406-333172415),OPPO,Wifi,1424,720,xhdpi
ec7c03a8-a663-4d6f-91a1-ebd00566a9eb,modeling,0,2,356886.33,35167.86,0,88,620637,0,0,1,0,34923.48,5449.81,1,91.89,174909,18,2,0,0,0,0,0,997166.82,7895,0,0,8.41,997314.32,0,356886.33,0.89,0.85,0,0,0,2,5,262994.9705,315578.14,0,259269.47,0,11896.21,0,1320,0,0,17566.37,0,0,a7843bd50112ec71,,Fa3f8753e80487a7 a7843bd501ac9c13,20.39.15 (120408-335085812),fa3f8753e80487a7,4G,2132,1080,xxhdpi
f5b432d7-3023-4e4e-ad9c-f75349ce5d6f,modeling,0,1,26049.24,1065.12,1,126,16347,0,0,2,0,8932.03,792,0,9,16347,23,0.93,0,0,0,0,0,94052.24,1459,0,0,1.87,145727.68,0,26049.24,0.7,0.92,0,0,0,0,0,6621.740671,16347,0,13280.02,0,868.31,0,0,0,0,1994.33,0,0,vivo,Jio 4G,Vivo 1807,20.50.16 (040406-351607135),vivo,Wifi,1436,720,xhdpi
f60ae0a1-f8b3-4c57-bec5-5ae681620cf0,modeling,0,1,127257.01,9615.97,0,53,63034.22,2,0,4,0,18021.92,4065.31,0,1943.38,2990,12,0.7,0,0,0,0,0,741157.01,13000,0,0,1.12,743952.01,0,126553.93,0.29,0.99,0,0,0,2,7,4237.107996,32603.91,0,56335.17,0,4218.46,0,0,0,0,18773.17,0,0,realme,Idea,Realme RMX1921,20.39.15 (120408-335085812),realme,Wifi,2132,1080,xxhdpi
f8fcc7f4-d36f-43d0-ada2-20ab85618ce3,modeling,1,4,22435.29,84928.05,0,121,72262.22,0,0,1,100,8606.17,1426.3,0,520.22,2102.22,2,1.6,0,0,0,0,0,214634.76,13610,1,0,2.24,311583.76,0,17730.45,0.49,2,0,0,0,0,1,529434.3143,36743.5,0,116514.63,0,591.02,2,1340,,0,2988.93,0,0,943a681d922e77b,,638b5f4f86dfed5d 943a681d9bc971d,20.36.15 (100406-333172415),638b5f4f86dfed5d,4G,1407,720,xhdpi
02fac961-97a7-42cb-97dd-a85066f8815b,modeling,0,1,48606.66,15149.56,0,115,59399.6,1,0,1,0,20884.22,1470.68,0,777.77,20459.37,0,1.28,0,0,0,0,0,263990.37,9876.6,0,0,2.48,269133.57,0,48606.66,1.15,1.63,0,0,0,1,1,2582.117748,30203.19,0,54438.61,0,1620.22,0,0,0,0,5272.45,0,0,vivo,JIO,Vivo 1904,21.02.14 (100406-352619232),vivo,Wifi,1407,720,xhdpi
0c2f91a6-6015-43fa-9181-6368d014eeb0,modeling,0,1,18954.08,3226.86,1,336,17869,0,0,1,25170,13082.25,1877.18,0,0,1,22,1.14,1,1,0,0,0,198859.62,2512,3,0,1.08,344597.42,0,18374.92,1.81,3.23,3245,1,0,0,0,1543.810853,9085.93,0,17609.03,1,612.5,0,0,0,0,2022.38,3245,0,OPPO,IND airtel,OPPO CPH1969,20.50.16 (120408-351607135),OPPO,Wifi,2340,1080,xhdpi
